school,salary
UT,73115.28347006849
UT,71676.56691683232
UT,72344.85018978073
UT,72083.25319346068
UT,71602.57183304566
UT,72428.41785393501
UT,74218.31370010713
UT,73519.50697035698
UT,73712.68355217398
UT,74139.76202474837
UT,71517.1883035814
UT,73145.82138222361
UT,75163.85960004407
UT,72583.51672691495
UT,71917.94828244552
UT,73818.96519873857
UT,73578.5489141068
UT,72207.29571062187
UT,72137.25449103375
UT,74513.9850785935
UT,74065.82027406724
UT,72258.73756116883
UT,73704.36517205542
UT,73539.44653350137
UT,73969.16830222339
UT,73379.97351395807
UT,73743.10779772451
UT,73902.15808077759
UT,73252.60388393833
UT,73524.93338199791
UT,73119.96239597314
UT,73294.9812270037
UT,70242.8616023934
UT,74820.73336865431
UT,73562.5147046742
UT,72487.9451444381
UT,74554.81308145523
UT,72894.10167293303
UT,72968.47544790375
UT,72792.67257028903
UT,72157.35267900844
UT,74715.45134337367
UT,73319.60486718349
UT,71470.02507890487
UT,73426.68438298172
UT,73095.09307101462
UT,73095.95345079995
UT,72493.55215521737
UT,73236.92792533909
UT,74486.20850831472
UT,73121.00213745692
UT,73437.13970016607
UT,73465.58861604882
UT,74040.06694777918
UT,71396.60673064504
UT,75756.31963018668
UT,71462.78502804325
UT,72496.90513839087
UT,72710.92820560774
UT,73460.21099146038
UT,73672.51667721926
UT,72396.95165947187
UT,74385.58109391623
UT,71075.68374256643
UT,73170.94230555274
UT,72860.12231436466
UT,73438.60244047332
UT,71334.4659485233
UT,73278.76407395751
UT,73837.90334316457
UT,72968.46989998342
UT,75333.91261882398
UT,72392.92172351653
UT,73526.90765051007
UT,72378.14164794567
UT,72931.81688082882
UT,70715.58261093016
UT,72562.9591678161
UT,73110.69341433285
UT,73679.88451796048
UT,71227.51012157284
UT,75407.7088478298
UT,72669.27031530942
UT,71988.50508081575
UT,73267.88760501456
UT,72931.083471297
UT,71793.80863556036
UT,71248.1783184388
UT,72259.96188306429
UT,72990.60939473547
UT,70902.16987138856
UT,74097.83532230213
UT,71712.97965776898
UT,73006.5603636158
UT,72518.20579439409
UT,74352.96686514448
UT,72829.09863241829
UT,72869.80516757902
UT,74510.37287217831
UT,74549.79252251908
UT,72522.07654889546
UT,74303.66118013838
UT,74921.90886131838
UT,74116.39483774292
UT,72100.60620746846
UT,73012.49517545407
UT,71756.85502032067
UT,74490.32307229495
UT,74253.94513264917
UT,71149.9244560464
UT,74438.57530957197
UT,72487.32999418928
UT,73690.50282168332
UT,74507.02150346818
UT,73830.22097869357
UT,73553.35315825859
UT,73991.81021152118
UT,72417.65131608634
UT,70835.81353622749
UT,72923.46973339537
UT,72287.38111395673
UT,73080.48189479193
UT,72834.58651784413
UT,72788.44542444817
UT,71055.45676958772
UT,72446.73532615518
UT,72699.30776104794
UT,73135.47773733882
UT,72894.4293074845
UT,73309.39866597053
UT,74004.12067078133
UT,71277.43581935487
UT,73488.5437121854
UT,71832.09132697781
UT,73043.98436883505
UT,74694.86979546073
UT,73298.30935912496
UT,74144.73358015179
UT,73328.29346839064
UT,72997.70640641032
UT,72134.98324666228
UT,73755.02099190214
UT,73329.37973844209
UT,73842.40414572577
UT,74551.54609110672
UT,73386.62072079377
UT,73812.7815258327
UT,71524.05675361468
UT,72418.03557521293
UT,73274.03602416303
UT,71702.51290309985
UT,72061.02383601519
UT,72199.56539684144
UT,72487.03184704628
UT,71159.32826067023
UT,71471.6561377906
UT,73624.57895316093
UT,73244.71656678955
UT,71167.68653866378
UT,72453.12963852908
UT,72030.67505800992
UT,71229.47432678015
UT,74232.05348814809
UT,74405.26670249626
UT,73441.50009975588
UT,72523.80269151434
UT,74352.30588321015
UT,73716.22313435495
UT,74085.48911930759
UT,73566.39065202183
UT,74613.70963831834
UT,74087.47530398855
UT,73372.32211071724
UT,74505.37322204384
UT,70567.81983580842
UT,74867.37996929587
UT,74017.51429020375
UT,71758.22201214114
UT,73289.63480224456
UT,73436.21888018423
UT,72817.22527286228
UT,74214.19329701248
UT,72665.03770612211
UT,72422.54023237848
UT,72978.30063505014
UT,74829.88790822795
UT,72483.95524744282
UT,71535.0574530013
UT,73512.41663648088
UT,74022.02984592278
UT,72623.30009871678
UT,73922.44360432387
UT,74536.22399312009
UT,71636.34220805037
UT,72800.48391376417
UT,72241.54887069103
UT,71019.60676768688
UT,72791.79869642074
UT,74579.66593597544
UT,73953.77767090377
UT,72690.61000237787
UT,71710.76503781565
UT,73890.98412664482
UT,74410.77141448722
UT,72327.38463935726
UT,73904.29899197501
UT,74453.06444542304
UT,71077.28486781017
UT,72489.3310546933
UT,73472.8661349021
UT,72741.66139626071
UT,73657.55280850234
UT,73435.34380760528
UT,72322.50752803622
UT,72911.71852973825
UT,75120.02794461639
UT,73285.31213488178
UT,73518.43904511708
UT,73411.92385057919
UT,73902.95323002832
UT,73931.81984133247
UT,71163.94520172382
UT,72388.8371001143
UT,73317.3390800268
UT,74558.57427147825
UT,73454.6564525148
UT,73384.14060200285
UT,76120.91913725491
UT,73596.25562298686
UT,72753.7808740054
UT,71601.754717922915
UT,73092.69889257451
UT,72016.62385758142
UT,74057.02174632749
UT,72811.89198263224
UT,72433.15980839964
UT,74708.9543999038
UT,72785.11840623857
UT,72322.71949391808
UT,73440.81997082333
UT,72601.83039436025
UT,72818.31824356758
UT,74313.47433262371
UT,71466.41352747867
UT,70330.94941850018
UT,74166.59639519686
UT,72408.19565635099
UT,73567.59483557766
UT,73040.31022105874
UT,72578.32449966381
UT,72414.40258012635
UT,73004.43569957558
UT,72771.27539523532
UT,72297.27514202887
UT,73695.54741744978
UT,73405.08275103776
UT,73308.84014548277
UT,71192.20480932448
UT,71599.09516676377
UT,71567.09506733176
UT,72482.0943915813
UT,73342.87097930661
UT,71070.20698318302
UT,74184.16079124644
UT,73422.51750481436
UT,73524.59059358656
UT,74170.5616666932
UT,73566.95803069742
UT,73095.57851923147
UT,72903.15010184853
UT,72604.25374559604
UT,74339.02333983086
UT,74866.0883657489
UT,72623.40745920727
UT,73460.00771324143
UT,71580.97304127751
UT,74221.04335623221
UT,71926.91427409709
UT,73521.99565389237
UT,73612.7195266042
UT,74157.22738978911
UT,72441.77872552875
UT,74166.90503405873
UT,74130.5594509011
UT,72534.77134000818
UT,75430.24652641757
UT,73274.91109235122
UT,72584.50259576939
UT,73523.47245180921
UT,72773.638109991065
UT,73177.88596653356
UT,73377.02338405314
UT,72528.14407455498
UT,74466.22273803354
UT,73219.7395616422
UT,71581.06044720065
UT,74367.68162508661
UT,71836.36927801598
UT,73117.14930948151
UT,74426.65198825194
UT,71715.3031216512
UT,73674.9887098982
UT,72899.73525869077
UT,70794.33794470035
UT,73863.09319530183
UT,72912.51648697664
UT,73991.0645428492
UT,73465.0685166018
UT,73204.14952488731
UT,74415.8967056921
UT,73279.0917075047
UT,72501.728005987
UT,73398.54585134433
UT,72287.34202567955
UT,72493.25203268611
UT,71557.66593615281
UT,72551.53123011794
UT,72098.23463167614
UT,73356.50876630448
UT,72914.15112263647
UT,72552.69366488789
UT,74037.17673214896
UT,71882.22459634619
UT,72573.0882385316
UT,73211.26932714401
UT,75337.75577249144
UT,71749.6528858485
UT,72083.72409287163
UT,72816.15251482409
UT,72749.60589949855
UT,74158.99146390364
UT,71460.38441044708
UT,72650.49859304306
UT,71439.30674622602
UT,73372.97754837622
UT,71142.1120673899
UT,74278.74338650263
UT,73443.84413983184
UT,72644.41894053022
UT,71865.74274466651
UT,72398.94111688275
UT,73569.22181348428
UT,71469.65872714862
UT,71633.14932392478
UT,73534.02724127994
UT,74827.20341379051
UT,73221.8047319849
UT,73135.6913368254
UT,73366.44187138
UT,73930.24449144081
UT,72479.69967112658
UT,74621.5319854341
UT,73294.89153896652
UT,71968.05395893072
UT,73003.02185265039
UT,72599.28266610923
UT,73773.23544296321
UT,73325.65690295128
UT,73628.68190424293
UT,71170.13173297462
UT,72158.994473287
UT,71876.79429208855
UT,70882.48612516193
UT,72674.89649816284
UT,73402.51567883405
UT,72582.38828748975
UT,73475.128605404665
UT,70948.22981824333
UT,72000.37173632432
UT,72094.75947023385
UT,74617.24423293878
UT,73609.49734360146
UT,72791.03973434708
UT,73448.73752484097
UT,74601.27755472052
UT,72418.2074749846
UT,73512.37003202327
UT,74051.41540452171
UT,73125.30017805094
UT,73344.08727590015
UT,73991.03948633373
UT,72261.79722982718
UT,74516.11278925398
UT,71376.0327949643
UT,72730.34451246988
UT,72551.61503783296
UT,73451.92597031337
UT,73475.85908242714
UT,73270.4078839226
UT,73452.96824311305
UT,73255.8501678198
UT,72417.37191642035
UT,73208.3930530552
UT,73627.2557421312
UT,72659.18177373843
UT,72582.49143160014
UT,72585.08292455305
UT,72589.39216393408
UT,73334.1188650265
UT,73128.27136703927
UT,71624.32531421642
UT,73099.77789579748
UT,74233.68881585187
UT,74048.93596121557
UT,73606.68640636673
UT,73917.20066585085
UT,72524.27087427943
UT,72463.7214468718
UT,74241.48938472079
UT,73678.84410364997
UT,71815.84630892926
UT,72456.93834713793
UT,73704.37586335914
UT,72756.64904445507
UT,72875.7229835992
UT,71901.5457997748
UT,72431.40067649531
UT,71947.38379567774
UT,73999.22483127684
UT,71745.53484507698
UT,73152.513223083
UT,71748.89624782196
UT,72420.96575866369
UT,74601.42401557472
UT,73869.59570871532
UT,74991.19897061017
UT,72815.90290738635
UT,72798.85282431605
UT,74579.70106755882
UT,73378.64585349931
UT,72731.10516361154
UT,72287.63504305555
UT,72870.9641063235
UT,73118.919141095
UT,70929.92127365679
UT,72072.44984023763
UT,73824.27611119728
UT,73887.86770494453
UT,73656.60494381544
UT,71763.67714270522
UT,74637.39605231413
UT,73895.9161022954
UT,72481.86352295733
UT,70613.1451131413
UT,72135.08308438261
UT,71306.37998289595
UT,73121.8984733766
UT,73564.2052744018
UT,74987.23261597239
UT,73318.31244680399
UT,71852.33943326917
UT,72250.82670173795
UT,72212.53674410231
UT,72663.45479514376
UT,71365.42452363654
UT,71479.36874693571
UT,72994.68853808973
UT,72870.74951034819
UT,72518.96524100921
UT,73406.63342809849
UT,72826.59168629504
UT,74621.43392606304
UT,74330.6503183378
UT,72315.3616854542
UT,73101.0594950919
UT,73025.91738855426
UT,71510.12278545335
UT,74288.47068941673
UT,73038.91545315813
UT,74077.57859813367
UT,74698.77035666199
UT,73718.60669354518
UT,72499.64208067112
UT,72093.74465166879
UT,74012.69115231521
UT,73101.94410284294
UT,74114.69117927991
UT,73190.39145451439
UT,75662.19927984198
UT,70966.84040766719
UT,73017.25525110455
UT,73957.16043418464
UT,73064.57919663932
UT,73885.98457472572
UT,73837.86185881073
UT,73081.20071225148
UT,72935.11298968988
UT,71900.5773878929
UT,73799.72860835287
UT,73361.66556153595
UT,72286.63831849252
UT,74115.60082976996
UT,73292.19709211457
UT,74539.59138194074
UT,73241.4753011181
UT,73350.67321097759
UT,73310.43575324674
UT,71253.29200398755
UT,72167.151987897465
UT,73482.87331613235
UT,73453.67839946186
UT,73596.6500513412
UT,73220.1238877404
UT,74638.95385654198
UT,72893.56419583781
UT,72978.43187620076
UT,74485.61208734463
UT,72965.4359952623
UT,72545.4648648367
UT,72392.15110285096
UT,73409.73813166724
UT,73692.85495633261
UT,73259.32936214216
UT,74376.96247458419
UT,72389.74719383246
UT,73452.37040127361
UT,74250.98902496508
UT,72632.58788870407
UT,72262.27109171425
UT,73434.40021342567
UT,74284.41075348391
UT,73936.97464883453
UT,70851.80184212621
UT,75248.81029908317
UT,73742.03884386498
UT,73686.19519807704
UT,71691.59950013172
UT,72761.12534969684
UT,72930.46706329862
UT,73291.39531670662
UT,73464.30920633292
UT,73761.23401908136
UT,71318.37106694089
UT,75657.34131801291
UT,73243.89829916999
UT,70624.61255885508
UT,73315.11007804658
UT,71636.00785931568
UT,71323.56603196863
UT,73566.70454141992
UT,74008.75552516278
UT,74119.26023130941
UT,73968.11241253823
UT,73143.83400399453
UT,72833.52232187017
UT,73381.95548734887
UT,72214.12089727771
UT,71081.19202742995
UT,72986.08946665256
UT,72408.11649374831
UT,73622.99545196642
UT,71518.93081392288
UT,72957.03252829525
UT,72726.81539894831
UT,73104.7912448582
UT,73542.9788876591
UT,72794.86566244545
UT,73359.30416429917
UT,73660.00349147237
UT,73349.00348639577
UT,74631.7493400266
UT,71882.57144290762
UT,73745.03896668753
UT,72734.53172082738
UT,71545.65272566689
UT,72145.15750566208
UT,73241.43815281303
UT,73626.7499417517
UT,73192.94898114918
UT,70906.77528490094
UT,71595.52251043473
UT,72621.6750665155
UT,72478.67088323891
UT,72859.52694842413
UT,72896.49120464838
UT,71877.23987664471
UT,73332.1946547255
UT,72869.19335195453
UT,73754.78598516021
UT,73926.77353019759
UT,74101.1808848274
UT,73532.87832850257
UT,72951.41707269856
UT,72231.08853859226
UT,73812.96635126216
UT,73771.8066401238
UT,71184.60216346609
UT,73309.12323550753
UT,72810.98110719337
UT,72361.75450915747
UT,74071.34698207064
UT,73397.01236899446
UT,73233.07364567777
UT,71731.66192192418
UT,73901.18007775686
UT,74494.77666734738
UT,71854.16311921894
UT,72193.48830774697
UT,72551.18424113674
UT,72860.94173364523
UT,73741.5475718484
UT,72712.09835757222
UT,72338.08351021101
UT,73108.55371190963
UT,72176.83365319466
UT,72969.07727869987
UT,72069.1629414908
UT,73273.0595938757
UT,72559.82850368906
UT,72637.825142076
UT,74965.21291476456
UT,74394.02245234909
UT,74024.36418094204
UT,72140.5187012122
UT,73849.33085617135
UT,72884.09028721132
UT,72050.38034182513
UT,72934.62048893583
UT,72824.56253458322
UT,73628.01298061105
UT,73031.47779353887
UT,72381.3469487302
UT,72384.86192279927
UT,74276.075133804
UT,72719.61281547067
UT,72702.72721231774
UT,73298.70611704957
UT,73943.92296534848
UT,73269.22911831205
UT,73971.43867699965
UT,73350.46606169814
UT,74027.7999134056
UT,73420.83129011662
UT,72968.97566187725
UT,73374.73214913838
UT,72868.21299297805
UT,72984.3945988929
UT,73120.0376293048
UT,73489.94422027374
UT,73531.66076479977
UT,73083.7749739365
UT,73725.2334408685
UT,73481.75099449143
UT,74171.39698139818
UT,71771.90863385102
UT,72739.91978009114
UT,72792.23191994392
UT,72994.43674543336
UT,72549.00156196808
UT,73423.94297160963
UT,72651.08715467778
UT,73496.51676408113
UT,73566.39569651913
UT,73106.73621984098
UT,72637.16517242826
UT,72265.65987301285
UT,73816.93201019705
UT,73608.2529623294
UT,73909.6397886846
UT,72761.85236224836
UT,73401.691325132575
UT,72894.23594930167
UT,72534.67414491344
UT,72583.7242719763
UT,72730.76003283939
UT,73161.25858392111
UT,73687.37292341593
UT,71315.28446799699
UT,71458.12632636593
UT,74047.03931607927
UT,75686.34394375433
UT,72852.98029911486
UT,73031.31285722562
UT,72633.85304784236
UT,73128.69080883477
UT,72271.32304196415
UT,73081.66071831246
UT,74227.34252019577
UT,73513.18659561877
UT,73821.18884179846
UT,73698.58811619427
UT,74566.58653671428
UT,73206.69436856812
UT,73328.69172457066
UT,72436.88107031716
UT,73355.38506141829
UT,71362.94210754127
UT,71876.59575197467
UT,71519.96966098898
UT,73478.7000986173
UT,73215.42069337956
UT,71403.81104680717
UT,71030.96291000198
UT,72500.95595454129
UT,75104.9824437759
UT,71627.47460202666
UT,73491.73899477319
UT,70396.21902591486
UT,73530.18407950304
UT,72708.38309105336
UT,73772.16303855642
UT,72953.98774901475
UT,72326.96465113372
UT,73113.97594479947
UT,73504.59500132622
UT,72393.07061140137
UT,73331.43245381354
UT,73282.42442473357
UT,73096.91198490148
UT,72202.91643738384
UT,74193.8057753449
UT,73304.26055998477
UT,73173.61128854143
UT,73739.99604503982
UT,73581.8684538515
UT,72907.22835406313
UT,72180.04406792653
UT,70291.05360033554
UT,73353.79881212255
UT,71774.153999363
UT,71186.49646553722
UT,73657.50538851606
UT,72612.24247548373
UT,74006.29273285376
UT,73959.78521685935
UT,72373.10220859936
UT,72770.07299891395
UT,74697.19083487101
UT,73249.8250791757
UT,71101.85378222566
UT,73619.2548583197
UT,72931.65989914353
UT,74062.53308564218
UT,73180.16153810325
UT,73123.50113605104
UT,74723.59279005058
UT,72291.40431084386
UT,72022.05957445908
UT,73870.89365556266
UT,73181.15710061537
UT,73686.7003196065
UT,73900.8733347616
UT,73455.74069039286
UT,72671.00225990824
UT,71198.28738864843
UT,73119.45514221278
UT,72088.11083844346
UT,72723.843438107
UT,71823.53916028925
UT,72221.4013299047
UT,73059.05668870363
UT,73517.12421993547
UT,72419.04410310062
UT,72839.07452638501
UT,74417.98784603202
UT,73345.00061575086
UT,72928.43405019601
UT,73479.372042943
UT,73321.5756089613
UT,72757.94309141343
UT,72877.45234302302
UT,72517.20979187185
UT,73146.85389479653
UT,72684.47879734218
UT,73825.73324853314
UT,73035.4911356937
UT,72371.1639099725
UT,74893.5047294952
UT,74484.9428738815
UT,73922.18691548494
UT,73193.98840888735
UT,73821.43408764103
UT,73330.99653343792
UT,71104.47477090842
UT,71823.16621594373
UT,75557.82751208157
UT,72685.47231077813
UT,72530.52495629132
UT,70555.0164146466
UT,71484.18862798283
UT,73303.24455872965
UT,72715.67257499088
UT,72201.53079205443
UT,73601.23782598959
UT,72381.54669821488
UT,71872.62414960234
UT,73888.08267895956
UT,72323.8626953981
UT,73662.08449682142
UT,73941.90292010266
UT,73641.08206217973
UT,73118.94491725528
UT,71295.11754791354
UT,72823.99993943018
UT,74973.3930367179
UT,73580.38841852035
UT,71694.37072773662
UT,73077.3169938965
UT,73809.45227426512
UT,72145.30395341034
UT,73623.14080231298
UT,73934.97899861318
UT,71405.58073650725
UT,74437.50234340207
UT,72372.23279481544
UT,71934.82190435953
UT,73838.57427827879
UT,70500.1340652814
UT,72182.0984361615
UT,73507.9543744775
UT,73355.28560205198
UT,70980.74119347401
UT,72127.94600900165
UT,71924.56669338132
UT,74182.65488757474
UT,73182.52579266907
UT,72014.8733442253
UT,72578.06602997739
UT,73530.3325850384
UT,75089.10582284257
UT,73632.70145029703
UT,72694.40765009426
UT,73863.08990478341
UT,73933.5680014642
UT,73902.0998470622
UT,73398.53405536158
UT,72191.95875162243
UT,73275.77977623648
UT,73143.01166862334
UT,71136.55785243493
UT,72838.86261229114
UT,74661.38843054885
UT,73599.74953470357
UT,72582.23730093382
UT,74340.4477654756
UT,72256.09813081737
UT,72888.92330296912
UT,72771.12021768448
UT,72754.84138586998
UT,71981.48673628208
UT,73030.01972963911
UT,72256.35918344726
UT,72854.69144097298
UT,72690.91028238123
UT,73161.21176275531
UT,73436.04220322997
UT,74009.71383551213
UT,72400.58094457671
UT,71603.9462167504
UT,72948.74972008064
UT,72543.75814739279
UT,71901.33716249678
UT,73637.81853786398
UT,75179.74846297811
UT,71454.49301652636
UT,72480.04903168387
UT,73201.47981952337
UT,72387.36715115473
UT,73348.56048815527
UT,73855.43525855044
UT,73222.85648800361
UT,72462.95354310832
UT,71896.34388872709
UT,74369.85405988284
UT,72905.02213029703
UT,71871.2217101303
UT,73454.85389789022
UT,73263.87118331618
UT,72729.32133911957
UT,71971.60171779654
UT,74702.59416465959
UT,73097.60126184234
UT,73189.30102830405
UT,70437.3625192635
UT,72763.32851912902
UT,73002.48246035604
UT,72601.24304666095
UT,71402.96662285883
UT,74430.49296822533
UT,75805.55953425956
UT,73008.29023193124
UT,74719.75761656318
UT,72522.25945243798
UT,73585.6515535483
UT,72123.21208895302
UT,72845.65730694841
UT,72762.7449439435
UT,73112.75458426456
UT,71883.32465741219
UT,72737.45458312382
UT,72932.86180957552
UT,72820.50880386759
UT,73604.52853647243
UT,73318.17623646755
UT,74087.73213606939
UT,73680.74602465169
UT,72694.78259082195
UT,72751.05882520959
UT,74145.41839545008
UT,72842.9005587212
UT,73060.51436249634
UT,73857.27019711505
UT,74843.84862156704
UT,73624.74528656571
UT,74443.4851027902
UT,73465.3077158148
UT,71844.38529796792
UT,73316.6684157168
UT,73672.64268227902
UT,71638.46542288996
UT,71417.8626304842
UT,73433.81141291065
UT,73460.14236897479
UT,73290.75164441261
UT,73268.18185879807
UT,71640.408960272907
UT,72411.85419058928
UT,71421.43684273641
UT,71856.3751742497
UT,73560.20545233692
UT,74370.91815192117
UT,72867.82305822747
UT,71701.41109591482
UT,74446.91063229584
UT,72474.48835950451
UT,74180.1302500251
UT,72348.97907347666
UT,72883.76194946711
UT,71933.78249542319
UT,72763.02889152254
UT,75054.61301318764
UT,72202.08672281023
UT,72733.8702433034
UT,72864.66557337677
UT,73839.1023391787
UT,73896.4659196151
UT,72685.28633984942
UT,73866.10077817342
UT,71724.45648075477
UT,74550.61221603617
UT,72673.0229876421
UT,71387.14733241698
UT,74405.32304191089
UT,73779.65022793839
UT,73985.05849478875
UT,72338.56150780582
UT,72768.61696534761
UT,73007.03557558058
UT,72938.89675720302
UT,73613.94114912859
UT,73601.39341747796
UT,73574.98864361015
UT,73546.92900956394
UT,74143.8111461955
UT,73390.66039505265
UT,73528.7010986076
UT,71286.46414036506
UT,72713.45242179392
UT,74141.94680196399
UT,74306.82223381822
UT,71210.62857848653
UT,73486.89000201348
UT,73300.80225688998
UT,72046.39341997053
UT,72819.65397935816
UT,71242.37398697692
UT,71782.64430575487
UT,73891.26122328879
UT,73530.865020503
UT,74301.97961639933
UT,72267.28740968238
UT,73085.17027387224
UT,71620.84459265193
UT,74355.69126164402
UT,72701.40657034713
UT,73769.74427872678
UT,69904.54359747877
UT,71668.42813955335
UT,74521.30441891089
UT,73967.26529815674
UT,73566.51415981312
UT,72947.96746053878
UT,72306.35836740944
UT,73285.75158160299
UT,72273.4265685249
UT,72046.84184739202
UT,72945.5776226795
UT,72736.04614792758
UT,71327.35305406922
UT,71724.77366230339
UT,72369.84841258849
UT,74831.43511361287
UT,73768.21351358261
UT,72089.88287796736
UT,72482.97908560638
UT,73560.88298484335
UT,73268.981388312
UT,73720.24770243341
UT,73187.5144970465
UT,71303.14849796807
UT,73150.78132557083
UT,72570.42176881785
UT,74222.33367268056
UT,71737.65889339153
UT,72487.96188560061
UT,72953.38856509783
UT,73232.10239156577
UT,73434.01594937248
UT,73134.24229728236
UT,71978.58231485258
UT,74723.48893333883
UT,73600.44205506527
UT,73550.69300282556
UT,71314.84502145529
UT,73186.11282334557
UT,71333.24458081996
UT,72718.3469462213
UT,71044.20585370365
UT,72785.07243398098
UT,73641.34192887806
UT,72721.55388928622
UT,71370.44953300407
UT,72788.75234220357
UT,73255.03559073403
UT,71695.7014572482
UT,74877.32789584006
UT,73605.11424343796
UT,72493.14310511413
UT,72989.154036849
UT,73141.07096035182
UT,73329.00862976738
UT,72618.46686937593
UT,74042.03541287492
UT,73865.201509702
UT,72917.86302164095
UT,74249.61498126852
UT,71583.27555735857
UT,74506.92678912057
UT,73428.6318280643
UT,72657.5250336197
UT,73484.32229175878
UT,74207.48048566107
UT,73445.95956997566
UT,73858.95692847675
UT,71698.91015711315
UT,73735.3918684645
UT,71850.02789425866
UT,72416.10798288169
UT,70869.48801352634
UT,72554.23316596875
UT,72282.42031832298
UT,73557.17245172885
UT,72271.28510451889
UT,74622.4104456407
UT,71565.79929871387
UT,72983.56291378285
UT,73952.21387354894
UT,72787.78013802005
UT,73555.87531112529
UT,71632.25961625467
UT,72229.6359958209
UT,73759.67299611449
UT,72840.20922478828
UT,72715.51980878724
UT,73581.88992101619
UT,71638.77315159889
UT,72557.54726058606
UT,72679.98498407258
UT,72955.19841240263
UT,71540.18090859469
UT,74375.79562670176
UT,70694.32599193863
UT,73053.72135657462
UT,71371.18104371603
UT,73089.98498241394
UT,70201.11138246336
UT,73774.47608391418
UT,72864.91322231563
UT,73592.98404507615
UT,73421.45283759336
UT,73041.86463936322
UT,73912.31731643958
UT,72687.2299718361
UT,73103.79978898366
UT,71835.33217971759
UT,72853.21539300015
UT,72750.51091978101
UT,72644.08896268455
UT,74339.3310089575
UT,72447.90224667438
UT,72382.90240265129
UT,74655.97398969758
UT,71563.46942297628
UT,74548.1203555346
UT,73299.99267148903
UT,75056.46692757448
UT,73997.41951508213
UT,72096.00253759755
UT,71831.91322975983
UT,74508.67883422703
UT,72098.6546758393
UT,74273.12207748274
UT,74751.8552033391
UT,74057.11186878938
UT,73505.87364867196
UT,72142.1137118916
UT,73089.36068732878
UT,71536.7307736987
UT,73373.3999896493
UT,72322.55631900961
UT,73254.69695860898
UT,73431.62346824355
UT,71692.11109262057
UT,70307.92738526149
UT,73646.95501729904
UT,73601.96622744169
UT,72265.88751613055
UT,72068.929408835
UT,74677.92997460226
UT,73223.25441933944
UT,72827.70011443403
UT,70234.0139313507
UT,71521.45159956368
UT,73670.58516276092
UT,73945.1739300835
UT,73920.31869225817
UT,72840.5449449577
UT,71888.5459629068
UT,74004.41957431342
UT,71093.62458979149
UT,73809.24854730653
UT,73193.81151692152
UT,73259.43654391423
UT,72945.0356256794
UT,74450.20403604141
UT,75113.01569507543
UT,71541.52491670127
UT,73383.66266141286
UT,74527.44412303019
UT,72582.38991294421
UT,71706.25525850207
UT,75194.54997650154
UT,73537.55541582702
UT,72834.98681027783
UT,72308.53785107017
UT,72990.41444858981
UT,71634.15330711816
UT,71938.42591867328
UT,74196.9636415127
UT,74433.39969546256
UT,73577.67127654688
UT,72100.33178905837
UT,72888.5156769635
UT,72421.0549854849
UT,72643.41687593322
UT,73469.13098990635
UT,72743.99607956673
UT,72772.16839205429
UT,72793.83716617031
UT,72925.94569634782
UT,71682.02053286713
UT,73421.93438848373
UT,74894.61239499848
UT,73407.31545784665
UT,72484.97526681848
UT,73321.59422171421
UT,73469.18459910309
UT,72040.17660726108
UT,73143.48547454043
UT,74469.78870587218
UT,72231.65004727161
UT,72323.86495325262
UT,72589.21182813599
UT,71960.352845719
UT,72838.20920275114
UT,72933.44979914755
UT,72949.99201174709
UT,74113.2710780257
UT,71290.51496506194
UT,72292.68870233146
UT,72801.61877530202
UT,72621.9355091675
UT,72154.09704695694
UT,73033.87066145448
UT,71890.62535547813
UT,73452.28651480225
UT,71808.52500500713
UT,72358.66064431453
UT,72939.05873217809
UT,74271.84020893548
UT,73932.43351471864
UT,73399.3329369654
UT,73628.55572044643
UT,73870.4719653243
UT,73488.17772515597
UT,72252.4827393877
UT,71025.82413081171
UT,72199.89094942465
UT,72742.55352025953
UT,73495.94028486416
UT,73120.68147972808
UT,74510.82247976871
UT,72765.83972178349
UT,71064.41694391402
UT,72828.01298575451
UT,72425.5573374469
UT,74393.62636850345
UT,73490.46522724532
UT,72094.36590131573
UT,73260.5990941241
UT,72808.00531192831
UT,71771.14100378884
UT,74358.90839469261
UT,72298.95886151589
UT,72919.64177936169
UT,72537.83841790717
UT,73173.07003113367
UT,72674.5672877557
UT,72462.73208621771
UT,75183.45868737083
UT,74252.01542517616
UT,74430.33735287172
UT,74247.87134959939
UT,71858.39909533667
UT,73981.70536229158
UT,71679.7981263657
UT,71942.07569177455
UT,71680.75193104037
UT,72703.45021521705
UT,72489.26707387985
UT,72988.60185887647
UT,73110.54770139542
UT,72265.45130965131
UT,74443.44340080254
UT,72583.81654797593
UT,72937.84500528472
UT,72835.33932027602
UT,71072.20045721979
UT,72790.5652006432
UT,73533.3885127711
UT,74172.46304708434
UT,70943.64384200441
UT,72020.40246347037
UT,73175.902045863
UT,72891.92566498625
UT,71254.89911844453
UT,72576.4844632538
UT,72972.1409536646
UT,73203.22869222797
UT,73058.90107237716
UT,73457.91077591748
UT,72329.22340386645
UT,74206.70434016491
UT,72415.98124879484
UT,74057.00433580842
UT,73515.79873998201
UT,72343.54026948728
UT,73455.22303992159
UT,72284.08742027807
UT,74110.81517974318
UT,72701.00318332342
UT,71717.95180140017
UT,72720.60520698983
UT,75001.11893310037
UT,72716.9737719026
UT,73881.80601938385
UT,73655.39955562571
UT,73719.92985534869
UT,71924.5752727216
UT,72355.72717874323
UT,73758.43718242338
UT,72138.7730957934
UT,76050.18687812213
